0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
49434,47448,47336,47246,49412,49661,56621,49636,49510,41874,47247,49612,49520,43404,50138,47526,45547,38344,45376,45506,49265,49662,35225,43550,41794,49816,38508,45193,49388,49641,51843,43564,47292,47153,41814,45390,40049,52412,45282,41702,47228,38298,49483,41781,49357,47515,43675,47069,54794,47318,54419
49438,47069,49422,49238,49208,47334,45107,47058,43377,47174,47041,54988,45071,51726,47211,47076,49239,49308,54139,49641,49217,47141,45354,51619,47355,43227,47273,47169,52098,47036,51813,49404,49354,59014,49352,54205,41738,54490,58993,45060,45217,54132,59003,59368,49357,47052,54636,45058,51916,43520,54673
49443,55279,45532,54330,47273,49466,47084,49504,49711,47118,56742,54397,49283,43408,49560,51902,26820,11207,40216,43246,49528,47088,40257,10894,51984,45498,43426,52719,47269,38368,32078,54349,40113,47604,41747,45269,49347,54169,57108,51618,49246,35441,40108,56611,54673,55134,43220,49298,47227,54124,56620
49445,45166,49499,45237,47070,45240,39971,47263,49618,45115,49245,43475,47128,54663,51914,49309,43233,45319,45128,45285,39811,41804,41681,47112,47329,47140,45081,51767,43285,49218,49497,43442,54154,51746,49670,43437,35337,40031,41734,54138,52293,49294,56631,55117,34123,50289,40039,54380,41617,51776,39956
47622,47199,43752,49589,45497,49592,41804,25386,38452,47466,21782,23448,32034,40380,30126,37121,54377,35650,40127,54734,35553,54663,19973,21137,18957,26740,47683,45391,52464,16584,54522,21138,41704,52051,47332,35607,51839,38766,33079,35550,43599,54147,49388,6355,49658,49510,54863,49469,31202,9080,52596
49446,49483,50332,49416,45146,47477,51654,49262,47120,41663,45088,45199,41685,49476,47534,45247,45163,43323,51804,45356,45562,49289,54449,45136,43313,39987,47318,40066,47226,40266,49236,45498,52035,49452,49372,52109,47150,47205,51792,39992,43274,43459,41852,52232,39993,40284,41533,43293,41864,41750,41673
49447,45444,49709,49521,52596,43347,49433,52226,51194,22376,51660,51970,54337,45516,56621,52007,47321,40159,38508,47180,54377,7264,49335,52104,40158,50138,47563,52051,47197,43402,56905,51701,45250,41718,45522,45280,54398,52165,43452,4987,45391,43698,47526,54926,38414,57033,13722,15670,47246,49520,57327
49449,47355,49481,47266,45342,45242,52302,45287,47232,49308,52022,47131,49338,49333,51617,49544,45354,47285,47227,47333,49473,51855,38545,47224,54139,49298,43220,54766,45160,52036,47118,51916,36707,45192,47345,45137,47132,45057,47303,51610,38237,49496,43326,43490,51627,54533,45286,51614,43365,49252,49284
49451,43353,49626,56639,43608,51905,47083,43868,43537,52412,57233,47506,52164,49366,51754,52088,38247,40337,41864,36966,38297,54252,43376,57388,45367,43337,40119,54303,52327,49398,49469,49321,54433,49732,36978,41624,47269,56835,45193,49371,45239,45210,47142,49350,43339,54588,51706,41873,52365,41805,47040
49452,51804,49289,49483,49372,47226,49358,47346,47534,49269,45136,49446,47120,45154,49476,47477,41750,52232,52062,49262,51718,47142,45195,43231,43380,47209,43601,45126,56781,54449,47359,43491,47204,45199,54397,52434,43299,49379,49662,54169,51690,47150,47201,51984,52719,47088,49253,50332,51865,54143,59937
49456,57079,51624,47230,54458,54501,47275,45239,47037,47506,54950,41873,47160,43413,41723,47124,54177,49603,52088,55019,36704,47060,41693,39830,43540,49348,38320,54303,41578,43586,45070,34057,33975,39915,41653,51706,40152,39809,39980,43225,36715,45198,49394,35265,54149,49732,35400,39871,33972,57091,39917
49459,47226,49236,45469,49500,47150,45562,43322,51635,43223,51654,50332,45106,45072,41771,47534,41695,41685,47054,49303,49385,43423,43314,41552,51792,43543,51804,51689,49472,54152,43313,49427,51788,39916,41673,49273,52062,38188,41633,51828,49291,43243,47191,54269,39888,54189,49269,45188,47209,45154,47053
49460,51904,45063,45092,47324,49294,49318,49264,47042,51611,54124,49219,41560,49686,47166,49418,45198,41589,49354,49240,54128,47301,49283,45132,47183,45113,41620,39805,47195,47088,47062,47121,45084,41666,54137,47157,43217,47064,45155,49271,54133,54198,35230,43260,51621,47145,47131,49646,43292,51626,43394
49462,49271,51618,47499,47132,45155,47088,39994,49350,47137,41557,47293,43408,49466,47195,51776,56669,51902,45203,49283,39963,49418,49219,51611,54140,55145,47375,51621,49504,49338,47131,45117,41526,49209,41786,49298,45192,54800,45084,56990,45195,47166,43246,45069,34066,49473,40194,43287,38359,56742,43220
49466,45192,43246,49298,47604,47088,51612,47375,43220,47227,49496,49333,51855,49473,47224,54826,51617,45269,39851,47132,49544,52036,51623,49338,41535,45117,49237,49504,43235,47333,54204,45203,49284,49349,47118,51687,52022,39921,40257,49481,47347,54125,45069,49308,45057,43326,43408,45355,43492,51618,49271
49469,54230,52078,51839,41805,49732,56647,54365,52164,45243,58991,47142,49496,51687,52036,49310,45095,45120,54204,57319,47375,54433,49228,54578,47397,56893,59026,49321,57178,51612,59102,47526,54826,57572,54148,51623,54623,43310,40031,39851,57324,59027,41637,43606,47475,56648,45202,49218,47332,56614,38184
49472,45106,47054,51788,45072,41544,41633,49500,45469,41570,51792,49385,51635,49459,54189,41553,30752,43271,43314,49303,43215,41599,45562,50332,49225,41695,49236,49273,39933,45146,41694,39895,47202,49291,41525,43399,43489,47226,55124,38188,51689,41597,36943,47150,41661,45130,32933,43270,32886,41533,47080
49473,56646,51617,49298,54125,49349,54127,56648,49252,56615,54126,51623,51627,52036,45192,49284,51855,55125,56893,45203,51626,49308,47375,51612,45053,56614,51687,45057,54365,56616,54826,49496,51610,45160,49481,52022,51625,43220,59284,47088,43490,56617,45355,47333,47130,45087,58987,54204,43286,43606,45354
49476,49483,43224,49239,45287,49308,49449,54533,49289,52062,47232,49412,41747,47266,49481,45071,47355,54673,51712,49262,47273,52035,45354,52302,43463,45176,47346,47118,51792,43227,47359,47091,49576,52219,49372,40011,49333,49616,47075,47166,45199,55178,47204,47345,43491,36726,38504,51993,54766,47227,49422
49481,49449,47266,52022,49298,49338,49473,47355,52036,47131,47232,45192,54766,49308,51855,51617,47333,47227,52302,49496,49544,51687,51623,49333,47088,47224,43220,45355,49284,45242,45287,51612,45160,47285,43326,49349,45354,43246,45057,49252,45342,38545,45209,47132,54365,41671,51627,47323,43374,49466,51626
49483,49289,47120,49476,47534,47477,49669,45506,47318,47150,47346,51673,49446,47359,49662,43380,47246,43650,47122,47247,49372,47345,54397,45195,49616,45286,54449,45287,54608,43459,45243,56654,39839,41914,41685,45120,49522,40019,47303,54365,49314,49469,49576,36854,52069,45126,47209,43442,49262,43224,45358
49496,47227,49333,49310,51612,52036,43310,47347,51687,47333,49228,49332,51623,52022,45355,47303,49298,51855,49237,41535,52575,45192,54826,39851,47224,49544,47285,39847,54204,36697,56647,52225,45057,47375,45242,41670,54365,49349,47266,49473,43492,54578,41735,43246,45120,38184,35421,47345,45286,39921,36889
49497,51881,49349,54206,41559,45285,49309,39873,49298,45053,49218,51617,49284,41617,51627,49252,51626,51855,54125,47329,45057,49544,51625,41603,45128,49237,38257,36687,54127,55117,51623,38234,41756,41754,43286,54126,38249,45056,43308,39907,47128,51612,45335,47140,47322,47098,45355,43312,47105,40078,41618
49499,49445,45319,47070,45166,47112,47128,51746,45240,49245,45128,47140,54663,49309,45285,47329,39971,54327,49497,54131,45237,43285,51914,40065,52283,41734,55117,52293,54831,41756,49592,49218,41681,43258,45081,49294,41617,51881,47263,54154,55185,54138,26873,49608,43233,50289,51627,54206,39811,40127,56631
49500,45562,49459,45072,43314,54189,45469,47150,47226,51792,49303,49385,49472,45106,47534,51635,43543,51788,41695,49236,51689,41544,41633,47054,43322,41553,47209,43423,30752,43313,41525,41599,39933,41771,43223,54608,41673,59616,52062,49377,41570,45188,39888,41685,45211,36943,39846,45154,45083,51828,41552
49504,47604,49466,40216,51636,40113,54800,47137,37132,47088,51902,54204,49350,43408,43246,55145,52365,40257,47499,45192,49347,45069,47375,51618,49462,56990,49271,36135,35441,43227,59420,49298,51612,47132,56742,43235,58991,45195,51776,49473,32936,52327,49308,33970,43220,54673,47224,57233,39994,47046,49418
51612,51855,51623,49237,49333,49298,54826,47347,49496,47333,49544,45355,47224,49332,49228,52022,39851,49349,45192,41535,45057,54125,52575,41618,39921,51687,52036,49310,43310,51625,39847,51617,51881,47227,43246,52225,43220,35421,47303,54204,49466,41670,41735,49473,56648,45053,57178,56647,38257,47375,49284
49510,51696,47246,41787,49647,57691,47343,47332,41874,49433,49434,54290,49265,49636,52434,51832,47563,22394,38227,41825,49388,49661,47178,54398,45202,59987,47321,45430,47318,43402,45522,51970,49616,45229,49522,47292,50138,52051,47180,47622,47113,49521,49520,54279,45302,51638,41746,47515,51670,51860,54794
34572,39956,26873,38860,41821,45237,30945,29357,40039,18109,45319,39149,21827,32302,38404,49499,45166,45093,45327,43233,43231,54140,39811,40029,45128,43431,49445,47070,49646,47142,54663,36717,34002,45240,43475,29840,43285,51857,54128,38183,41734,45084,45269,54327,47140,45127,49309,51618,39836,47128,51904
49520,33372,38508,47246,47114,45547,55511,56621,51769,47235,38453,49388,49335,41787,45302,43347,45516,40120,51670,55160,51843,49434,41874,51970,57327,51660,49433,49447,41605,38401,51696,49521,47113,52007,49709,47318,45229,43264,55012,43422,47526,49661,49510,39959,47255,47332,43440,49636,41897,47292,47180
49521,47321,47180,56905,49711,45212,49560,49369,32124,47113,51860,45302,43372,41897,47178,54377,43259,47332,49265,47246,52226,45229,47526,43277,49388,51839,40120,49433,49447,54932,54617,47255,47475,47667,52007,49660,39959,43422,47515,52104,54417,47397,47427,49661,43453,54398,41752,43343,38508,47439,51701
49522,47246,49661,47332,49412,47515,45506,45202,45474,49310,47178,49314,47153,47345,49496,51925,45342,49647,52036,54578,47285,49662,47428,52225,47303,47227,52099,49265,55012,47266,52051,47292,47046,43375,50138,43389,41605,43459,41758,45280,49545,45311,45242,49335,51660,52069,54148,45287,47526,51970,57605
49528,43586,40152,49404,39917,51706,47037,45239,47060,55019,39963,41557,11207,43424,49394,52088,45358,39915,56626,47084,47160,47506,47269,56620,59420,49383,38320,40113,54458,49350,47273,45532,47230,40216,49239,49466,45100,49443,47118,51618,56742,41833,47075,54133,55279,41873,49476,39809,47046,47227,49371
47667,52719,41897,49711,49521,49560,52939,49660,56905,49265,47113,54863,43372,45212,45302,52007,47321,49709,45451,49388,38479,41718,54932,32124,54398,32145,47246,38766,19439,56667,26693,45220,54419,57478,57327,41752,45232,43383,49612,39955,49592,54377,43532,21185,55279,52226,38414,47427,39959,43315,27568
49544,51855,49237,49333,47333,45355,51612,45057,49332,41618,41535,49298,47224,41755,49349,49576,49228,52575,51623,51881,45242,47303,51617,47347,54826,54125,41670,43533,52022,49496,39847,39873,49497,45053,43220,35421,51625,52225,47285,45289,40075,38382,38257,45286,45160,45192,52302,38234,43246,49310,47266
49545,45202,47332,51839,49661,39986,47475,47246,54148,47038,47526,57691,52051,47428,45279,49310,38364,49522,45522,57033,49469,56963,49496,45213,43422,45506,47397,52164,43278,45120,43371,52036,43650,47178,47345,47180,45243,49265,45474,43259,47515,49314,54578,54365,43675,43310,39941,40179,49321,51843,38324
49549,47322,51886,45056,49209,49418,51626,49284,51627,47301,49646,47098,43312,51614,49252,51744,43260,47323,47118,47329,43308,41754,45335,39907,41573,49349,54126,45053,47293,45128,49338,45143,36770,47131,51625,43286,43275,41617,49294,51617,43326,49298,47105,49309,54127,49497,45160,47132,47088,47166,47140
49557,37026,59097,43467,56663,40272,49407,57324,47255,47290,52157,45211,31983,51832,41916,51673,41727,54449,51638,47122,50328,49388,25922,57572,61213,52069,54608,47294,49636,49303,49616,49662,43440,45359,33118,47120,47235,43329,56891,52128,51671,59616,47534,54825,56894,49396,40062,52007,56647,54397,41685
49558,49253,54497,51621,49240,49219,49354,49449,49239,49271,47117,51613,54137,52444,57809,47076,49646,47145,47052,54187,56754,49476,51618,47094,54124,49460,47064,47131,49283,49318,49264,49563,51610,54935,51614,49338,51993,49294,54669,54128,54299,41584,51726,47273,51611,43445,47301,47132,51813,55145,56657
49560,45212,39955,41897,43372,47227,49310,49332,54377,57319,47303,49496,54578,51687,51839,52036,49228,49333,47347,54397,43533,47285,52069,32145,55012,52022,49314,49521,35267,52225,51612,36882,47232,54230,47057,45355,43410,47333,43343,43310,43426,41860,52575,55279,41735,38184,40091,47321,41535,45120,47266
47683,47466,45497,40380,35650,49589,52464,43752,47199,47622,41804,37121,54734,32034,55101,54522,30126,35553,38452,40364,33391,25386,40558,31202,19973,23448,21782,54663,26816,34675,37181,49592,16584,40127,26740,43853,10184,35550,45327,10894,18957,54623,52293,21138,47172,35607,45269,33080,54516,48663,47604
49563,49607,47110,49297,43290,51757,45111,47300,49280,51911,49674,43279,45094,41732,49307,43237,49346,47366,45137,47097,51927,41619,45161,49379,49207,47194,47072,47191,49219,45151,54300,43291,51913,43299,49264,45087,47048,41634,45217,54137,47273,43418,35309,47107,38436,41537,49374,51614,54478,54133,41558
49569,52596,49469,45391,52051,32170,41821,41708,47038,6502,33391,43461,41864,45444,48663,54337,26873,45309,38445,56865,51839,39844,50289,21827,57327,54433,47142,52078,32302,45446,18109,47073,29357,18469,30198,49545,52164,35553,45095,40027,22376,59027,33167,51660,35607,41805,45164,39941,56647,51905,45411
49576,49544,47285,49333,47303,45289,47266,47333,45286,49332,51855,51612,47209,47224,52069,41755,47347,41670,45211,45242,52575,52302,47232,52225,49228,51881,52022,51617,43329,47104,49314,38435,49237,49303,49496,49310,49616,38382,45057,47118,49497,43365,49349,49284,43276,41535,49481,45355,55146,45056,35347
49589,43752,47199,47622,45497,41804,47466,25386,40380,47683,35650,52464,49592,38452,54734,21782,54522,31202,54663,19973,23448,52293,37121,54825,18957,21138,16584,40127,30126,54925,55117,21137,45285,45327,54206,51832,54863,50289,35553,54377,54138,54298,49309,33079,26744,57335,39811,35550,35607,43442,54397
49592,40127,47622,41804,47199,54663,38452,25386,43752,54230,49589,45497,35650,45327,52293,21782,54863,39811,45166,33079,49309,49499,23448,57335,49469,54734,49228,21138,40031,49497,43911,54522,29357,54206,45120,49310,26873,35553,49265,19973,59027,48663,51881,54377,52051,18957,51839,51623,43233,21137,54397
51613,54187,51993,52219,54124,54138,54169,49648,52022,43463,54669,52302,52444,54935,47266,52035,49239,54533,51621,45358,47088,54139,52479,52098,47355,49481,51984,55145,49476,54128,54766,54137,43227,51915,56742,47232,49614,41584,47273,54141,51706,54641,56649,51925,49253,54259,51726,52036,57478,45232,49418
51614,51627,51626,47301,49252,47131,47098,49284,47130,43260,49418,43312,47121,49646,54126,51610,49338,49549,51617,45112,43286,47322,54127,41573,45143,49349,54128,43326,47323,45053,45056,47105,51625,45335,47118,43490,49298,54135,49264,51916,51886,49497,51621,47088,45160,47329,54125,47166,51855,47293,47132
49601,51660,41699,45180,49496,51769,49333,52575,49314,47303,45280,52225,49310,51612,52036,45242,41572,47285,43599,51970,49522,49332,49544,38291,47347,39851,47333,47345,47224,45342,49228,47227,47197,49317,41670,43371,43412,43310,47266,49237,45212,45355,45444,47235,51623,43372,51925,45506,52069,43365,43698
49603,41653,51624,43540,51753,43868,45239,50184,52088,47230,49394,47148,49371,47506,51754,57079,39830,55019,47037,45210,33214,47060,47083,43537,54303,41873,45070,39915,54501,36704,40137,40119,54950,41723,43586,40337,39871,32061,39872,47138,49456,52327,49732,54458,47160,43413,36950,41833,51905,57433,50324
49607,43299,49280,47191,49307,47110,51757,51911,43279,49674,47107,43328,54300,41732,51927,49379,49297,45137,45087,51865,43291,47097,52630,51712,47048,47194,47144,41634,49346,43434,41558,49563,45083,51690,54550,47366,47094,45356,54406,45151,41619,54499,49264,45094,45111,49675,55123,43237,51627,43322,47118
49608,45127,51913,47263,47070,45240,47140,49245,51746,38378,54154,43258,47128,47164,49268,47112,45319,43285,45144,43431,34032,39897,39971,49675,52283,49499,56921,47329,49309,49708,49294,41734,39836,45128,45285,41617,54336,54131,49618,41607,51865,49218,38200,54831,38404,49497,35255,38249,51776,54327,41681
49612,49412,47487,49265,51843,49661,47153,45506,47526,49816,41638,54612,54259,47515,50138,54578,45209,49357,52165,51660,47448,47292,52412,43426,49522,45474,47113,38414,47332,47355,49647,43675,47246,51747,52939,49335,47318,39856,49434,49407,52434,47266,42400,49616,51970,45280,52007,43371,43315,45547,43389
49614,54187,51772,52434,51718,54935,49648,43463,47319,49217,51613,47355,54612,51792,49476,52444,43340,49372,45358,52229,52035,52302,51993,41960,49641,49612,42035,41747,43224,41728,49404,49262,52098,45287,49483,49650,45498,49616,54141,49481,47232,49239,41702,41814,49669,47534,43619,40066,45204,54335,52939
49616,49662,49576,49647,47318,52069,49314,51638,47285,47178,52157,55013,51673,47303,55012,47246,52225,47534,43329,47336,49669,43405,51832,51925,47359,49522,45358,45302,49544,47347,51970,49303,43459,49333,57359,41794,49483,47235,47057,47046,45286,49310,43384,51792,47266,52434,45506,49496,49332,49388,43380
49618,57411,49445,51767,51865,54138,54327,55117,54502,54230,59429,55185,43442,49218,47128,57359,54663,57545,51627,43437,45128,54825,49469,47359,56631,51913,43461,43475,57335,54380,47329,59937,54206,54925,39971,51730,45285,57572,51617,56654,54130,59987,47140,59102,43233,59012,56617,57052,45240,56616,51776
51615,49418,51744,49209,54129,59015,54149,51614,51886,49549,51776,49264,47322,51627,47131,51621,43408,51626,47301,47088,45155,43239,47132,47121,45143,51611,47293,54137,51750,47080,45056,49338,54133,54406,51807,49377,49283,47118,47098,41536,45112,54128,54134,49294,43312,47166,47076,49318,49252,49646,49219
